province_state,country_region,date,latitude,longitude,location_geom,confirmed,deaths,recovered,active,fips,admin2,combined_key
Wales,United Kingdom,2020-08-03,52.1307,-3.7837,POINT(-3.7837 52.1307),17339,1565,0,15774,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-08-06,52.1307,-3.7837,POINT(-3.7837 52.1307),17389,1571,0,15818,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-11-19,52.1307,-3.7837,POINT(-3.7837 52.1307),889641,11013,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-05-18,52.1307,-3.7837,POINT(-3.7837 52.1307),874034,7448,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-07-06,52.1307,-3.7837,POINT(-3.7837 52.1307),15898,1531,0,14367,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-08-20,52.1307,-3.7837,POINT(-3.7837 52.1307),17639,1589,0,16050,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-04-09,52.1307,-3.7837,POINT(-3.7837 52.1307),210219,5528,0,204691,,,"Wales, United Kingdom"
Wales,United Kingdom,2023-01-02,52.1307,-3.7837,POINT(-3.7837 52.1307),892752,11108,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-10-05,52.1307,-3.7837,POINT(-3.7837 52.1307),366624,5926,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-09-20,52.1307,-3.7837,POINT(-3.7837 52.1307),884792,10748,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-04-15,52.1307,-3.7837,POINT(-3.7837 52.1307),210681,5535,0,205146,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-08-02,52.1307,-3.7837,POINT(-3.7837 52.1307),242668,5616,0,237052,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-07-25,52.1307,-3.7837,POINT(-3.7837 52.1307),17105,1548,0,15557,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-09-19,52.1307,-3.7837,POINT(-3.7837 52.1307),322816,5797,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-01-19,52.1307,-3.7837,POINT(-3.7837 52.1307),182599,4302,0,178297,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-01-12,52.1307,-3.7837,POINT(-3.7837 52.1307),732548,6668,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-11-25,52.1307,-3.7837,POINT(-3.7837 52.1307),889924,11046,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-08-29,52.1307,-3.7837,POINT(-3.7837 52.1307),883539,10664,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-02-14,52.1307,-3.7837,POINT(-3.7837 52.1307),199155,5121,0,194034,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-01-04,52.1307,-3.7837,POINT(-3.7837 52.1307),668473,6589,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-11-17,52.1307,-3.7837,POINT(-3.7837 52.1307),889641,11013,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-12-10,52.1307,-3.7837,POINT(-3.7837 52.1307),95998,2789,0,93209,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-07-20,52.1307,-3.7837,POINT(-3.7837 52.1307),880358,7605,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-04-22,52.1307,-3.7837,POINT(-3.7837 52.1307),211104,5543,0,205561,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-02-22,52.1307,-3.7837,POINT(-3.7837 52.1307),202007,5246,0,196761,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-11-10,52.1307,-3.7837,POINT(-3.7837 52.1307),61356,2063,0,59293,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-12-25,52.1307,-3.7837,POINT(-3.7837 52.1307),133263,3263,0,130000,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-07-12,52.1307,-3.7837,POINT(-3.7837 52.1307),225691,5579,0,220112,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-04-02,52.1307,-3.7837,POINT(-3.7837 52.1307),863544,7172,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-01-08,52.1307,-3.7837,POINT(-3.7837 52.1307),165721,3857,0,161864,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-04-30,52.1307,-3.7837,POINT(-3.7837 52.1307),211494,5550,0,205944,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-12-31,52.1307,-3.7837,POINT(-3.7837 52.1307),892752,11108,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-05-04,52.1307,-3.7837,POINT(-3.7837 52.1307),211638,5551,0,206087,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-04-22,52.1307,-3.7837,POINT(-3.7837 52.1307),871423,7312,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-08-09,52.1307,-3.7837,POINT(-3.7837 52.1307),17451,1579,0,15872,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-09-16,52.1307,-3.7837,POINT(-3.7837 52.1307),317481,5774,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-12-20,52.1307,-3.7837,POINT(-3.7837 52.1307),122766,3115,0,119651,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-05-19,52.1307,-3.7837,POINT(-3.7837 52.1307),874105,7448,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-11-20,52.1307,-3.7837,POINT(-3.7837 52.1307),70517,2338,0,68179,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-07-20,52.1307,-3.7837,POINT(-3.7837 52.1307),233227,5589,0,227638,,,"Wales, United Kingdom"
Wales,United Kingdom,2023-01-04,52.1307,-3.7837,POINT(-3.7837 52.1307),892752,11108,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-07-09,52.1307,-3.7837,POINT(-3.7837 52.1307),15929,1540,0,14389,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-08-27,52.1307,-3.7837,POINT(-3.7837 52.1307),17843,1595,0,16248,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-07-12,52.1307,-3.7837,POINT(-3.7837 52.1307),877490,7546,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-04-26,52.1307,-3.7837,POINT(-3.7837 52.1307),211321,5548,0,205773,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-01-18,52.1307,-3.7837,POINT(-3.7837 52.1307),746572,6708,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-12-04,52.1307,-3.7837,POINT(-3.7837 52.1307),516146,6428,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-09-03,52.1307,-3.7837,POINT(-3.7837 52.1307),18155,1596,0,16559,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-04-14,52.1307,-3.7837,POINT(-3.7837 52.1307),869917,7255,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-11-06,52.1307,-3.7837,POINT(-3.7837 52.1307),889022,10937,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-07-11,52.1307,-3.7837,POINT(-3.7837 52.1307),224501,5579,0,218922,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-11-11,52.1307,-3.7837,POINT(-3.7837 52.1307),62284,2108,0,60176,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-06-13,52.1307,-3.7837,POINT(-3.7837 52.1307),875029,7506,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-10-11,52.1307,-3.7837,POINT(-3.7837 52.1307),382203,5973,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-10-15,52.1307,-3.7837,POINT(-3.7837 52.1307),887192,10826,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-03-18,52.1307,-3.7837,POINT(-3.7837 52.1307),207237,5467,0,201770,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-02-26,52.1307,-3.7837,POINT(-3.7837 52.1307),812699,6979,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-12-29,52.1307,-3.7837,POINT(-3.7837 52.1307),144425,3416,0,141009,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-07-21,52.1307,-3.7837,POINT(-3.7837 52.1307),880358,7605,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-05-23,52.1307,-3.7837,POINT(-3.7837 52.1307),212434,5566,0,206868,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-07-31,52.1307,-3.7837,POINT(-3.7837 52.1307),17258,1560,0,15698,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-04-25,52.1307,-3.7837,POINT(-3.7837 52.1307),871581,7324,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-05-06,52.1307,-3.7837,POINT(-3.7837 52.1307),211726,5552,0,206174,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-12-19,52.1307,-3.7837,POINT(-3.7837 52.1307),553163,6508,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-08-30,52.1307,-3.7837,POINT(-3.7837 52.1307),274390,5671,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-04-14,52.1307,-3.7837,POINT(-3.7837 52.1307),210577,5533,0,205044,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-06-29,52.1307,-3.7837,POINT(-3.7837 52.1307),876295,7529,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-06-14,52.1307,-3.7837,POINT(-3.7837 52.1307),214004,5572,0,208432,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-08-02,52.1307,-3.7837,POINT(-3.7837 52.1307),881293,7634,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-06-02,52.1307,-3.7837,POINT(-3.7837 52.1307),874425,7473,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-05-20,52.1307,-3.7837,POINT(-3.7837 52.1307),874178,7455,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-09-12,52.1307,-3.7837,POINT(-3.7837 52.1307),306060,5734,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-01-16,52.1307,-3.7837,POINT(-3.7837 52.1307),178989,4226,0,174763,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-08-30,52.1307,-3.7837,POINT(-3.7837 52.1307),17973,1595,0,16378,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-08-17,52.1307,-3.7837,POINT(-3.7837 52.1307),17575,1589,0,15986,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-11-09,52.1307,-3.7837,POINT(-3.7837 52.1307),889022,10937,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-03-04,52.1307,-3.7837,POINT(-3.7837 52.1307),204463,5366,0,199097,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-07-12,52.1307,-3.7837,POINT(-3.7837 52.1307),15962,1541,0,14421,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-11-07,52.1307,-3.7837,POINT(-3.7837 52.1307),59237,2014,0,57223,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-10-25,52.1307,-3.7837,POINT(-3.7837 52.1307),42681,1777,0,40904,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-06-30,52.1307,-3.7837,POINT(-3.7837 52.1307),218245,5575,0,212670,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-03-18,52.1307,-3.7837,POINT(-3.7837 52.1307),837705,7066,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-10-21,52.1307,-3.7837,POINT(-3.7837 52.1307),412534,6063,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-10-01,52.1307,-3.7837,POINT(-3.7837 52.1307),885682,10789,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-02-01,52.1307,-3.7837,POINT(-3.7837 52.1307),780519,6823,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-05-11,52.1307,-3.7837,POINT(-3.7837 52.1307),211961,5557,0,206404,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-09-18,52.1307,-3.7837,POINT(-3.7837 52.1307),20233,1601,0,18632,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-08-18,52.1307,-3.7837,POINT(-3.7837 52.1307),17599,1589,0,16010,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-04-16,52.1307,-3.7837,POINT(-3.7837 52.1307),210729,5535,0,205194,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-07-18,52.1307,-3.7837,POINT(-3.7837 52.1307),16897,1546,0,15351,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-01-18,52.1307,-3.7837,POINT(-3.7837 52.1307),181493,4294,0,177199,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-11-06,52.1307,-3.7837,POINT(-3.7837 52.1307),58279,1982,0,56297,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-08-01,52.1307,-3.7837,POINT(-3.7837 52.1307),241562,5615,0,235947,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-06-18,52.1307,-3.7837,POINT(-3.7837 52.1307),14970,1471,0,13499,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-06-28,52.1307,-3.7837,POINT(-3.7837 52.1307),217452,5575,0,211877,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-10-06,52.1307,-3.7837,POINT(-3.7837 52.1307),26872,1640,0,25232,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-12-21,52.1307,-3.7837,POINT(-3.7837 52.1307),891613,11101,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-12-18,52.1307,-3.7837,POINT(-3.7837 52.1307),549702,6504,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-06-08,52.1307,-3.7837,POINT(-3.7837 52.1307),874686,7484,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-09-21,52.1307,-3.7837,POINT(-3.7837 52.1307),884792,10748,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-01-21,52.1307,-3.7837,POINT(-3.7837 52.1307),753899,6763,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-07-06,52.1307,-3.7837,POINT(-3.7837 52.1307),221785,5578,0,216207,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-06-13,52.1307,-3.7837,POINT(-3.7837 52.1307),14703,1441,0,13262,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-12-06,52.1307,-3.7837,POINT(-3.7837 52.1307),88992,2709,0,86283,,,"Wales, United Kingdom"
Wales,United Kingdom,2023-01-01,52.1307,-3.7837,POINT(-3.7837 52.1307),892752,11108,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-04-03,52.1307,-3.7837,POINT(-3.7837 52.1307),863544,7172,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-11-01,52.1307,-3.7837,POINT(-3.7837 52.1307),442953,6167,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-07-03,52.1307,-3.7837,POINT(-3.7837 52.1307),877490,7546,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-12-13,52.1307,-3.7837,POINT(-3.7837 52.1307),100725,2849,0,97876,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-08-28,52.1307,-3.7837,POINT(-3.7837 52.1307),883539,10664,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-07-05,52.1307,-3.7837,POINT(-3.7837 52.1307),221087,5577,0,215510,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-07-11,52.1307,-3.7837,POINT(-3.7837 52.1307),877490,7546,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-02-05,52.1307,-3.7837,POINT(-3.7837 52.1307),194924,4912,0,194924,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-12-22,52.1307,-3.7837,POINT(-3.7837 52.1307),128089,3149,0,124940,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-10-13,52.1307,-3.7837,POINT(-3.7837 52.1307),31370,1678,0,29692,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-12-26,52.1307,-3.7837,POINT(-3.7837 52.1307),577043,6545,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-07-21,52.1307,-3.7837,POINT(-3.7837 52.1307),234168,5590,0,228578,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-10-22,52.1307,-3.7837,POINT(-3.7837 52.1307),39491,1743,0,37748,,,"Wales, United Kingdom"
Wales,United Kingdom,2023-01-03,52.1307,-3.7837,POINT(-3.7837 52.1307),892752,11108,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-12-14,52.1307,-3.7837,POINT(-3.7837 52.1307),890815,11078,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-07-27,52.1307,-3.7837,POINT(-3.7837 52.1307),17170,1549,0,15621,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-12-07,52.1307,-3.7837,POINT(-3.7837 52.1307),890293,11060,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-06-22,52.1307,-3.7837,POINT(-3.7837 52.1307),15197,1478,0,13719,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-11-10,52.1307,-3.7837,POINT(-3.7837 52.1307),463279,6260,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-12-15,52.1307,-3.7837,POINT(-3.7837 52.1307),102568,2891,0,99677,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-12-27,52.1307,-3.7837,POINT(-3.7837 52.1307),582378,6548,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-07-22,52.1307,-3.7837,POINT(-3.7837 52.1307),16987,1548,0,15439,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-02-06,52.1307,-3.7837,POINT(-3.7837 52.1307),195599,4961,0,190638,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-03-01,52.1307,-3.7837,POINT(-3.7837 52.1307),203818,5343,0,198475,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-10-31,52.1307,-3.7837,POINT(-3.7837 52.1307),437972,6150,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-03-08,52.1307,-3.7837,POINT(-3.7837 52.1307),821797,7033,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-03-16,52.1307,-3.7837,POINT(-3.7837 52.1307),833509,7051,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-09-10,52.1307,-3.7837,POINT(-3.7837 52.1307),18931,1597,0,17334,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-09-15,52.1307,-3.7837,POINT(-3.7837 52.1307),884792,10748,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-08-10,52.1307,-3.7837,POINT(-3.7837 52.1307),17463,1579,0,15884,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-10-09,52.1307,-3.7837,POINT(-3.7837 52.1307),29028,1646,0,27382,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-12-04,52.1307,-3.7837,POINT(-3.7837 52.1307),890293,11060,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-04-18,52.1307,-3.7837,POINT(-3.7837 52.1307),210823,5538,0,205285,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-12-07,52.1307,-3.7837,POINT(-3.7837 52.1307),525225,6441,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-06-06,52.1307,-3.7837,POINT(-3.7837 52.1307),874686,7484,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-06-26,52.1307,-3.7837,POINT(-3.7837 52.1307),216366,5574,0,210792,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-09-23,52.1307,-3.7837,POINT(-3.7837 52.1307),885103,10776,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2023-01-12,52.1307,-3.7837,POINT(-3.7837 52.1307),895053,11237,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-07-08,52.1307,-3.7837,POINT(-3.7837 52.1307),223149,5578,0,217571,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-09-24,52.1307,-3.7837,POINT(-3.7837 52.1307),338338,5839,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-08-29,52.1307,-3.7837,POINT(-3.7837 52.1307),274390,5671,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-10-04,52.1307,-3.7837,POINT(-3.7837 52.1307),364866,5924,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-04-30,52.1307,-3.7837,POINT(-3.7837 52.1307),872384,7371,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-08-09,52.1307,-3.7837,POINT(-3.7837 52.1307),882004,7658,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-10-03,52.1307,-3.7837,POINT(-3.7837 52.1307),885682,10789,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-06-25,52.1307,-3.7837,POINT(-3.7837 52.1307),876295,7529,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-10-23,52.1307,-3.7837,POINT(-3.7837 52.1307),415829,6074,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-07-13,52.1307,-3.7837,POINT(-3.7837 52.1307),226428,5580,0,220848,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-11-24,52.1307,-3.7837,POINT(-3.7837 52.1307),889924,11046,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-12-28,52.1307,-3.7837,POINT(-3.7837 52.1307),594753,6551,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-02-07,52.1307,-3.7837,POINT(-3.7837 52.1307),196060,4989,0,191071,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-01-11,52.1307,-3.7837,POINT(-3.7837 52.1307),729662,6654,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-01-07,52.1307,-3.7837,POINT(-3.7837 52.1307),163234,3801,0,159433,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-09-27,52.1307,-3.7837,POINT(-3.7837 52.1307),885103,10776,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-10-27,52.1307,-3.7837,POINT(-3.7837 52.1307),888547,10903,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-02-10,52.1307,-3.7837,POINT(-3.7837 52.1307),796922,6894,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-04-10,52.1307,-3.7837,POINT(-3.7837 52.1307),868195,7212,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-09-09,52.1307,-3.7837,POINT(-3.7837 52.1307),18829,1597,0,17232,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-10-02,52.1307,-3.7837,POINT(-3.7837 52.1307),24845,1625,0,23220,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-03-19,52.1307,-3.7837,POINT(-3.7837 52.1307),837705,7066,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-05-20,52.1307,-3.7837,POINT(-3.7837 52.1307),212361,5561,0,206800,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-02-22,52.1307,-3.7837,POINT(-3.7837 52.1307),809882,6956,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-06-17,52.1307,-3.7837,POINT(-3.7837 52.1307),875497,7517,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-12-15,52.1307,-3.7837,POINT(-3.7837 52.1307),543685,6501,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-08-17,52.1307,-3.7837,POINT(-3.7837 52.1307),883018,7739,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-11-21,52.1307,-3.7837,POINT(-3.7837 52.1307),889641,11013,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-04-29,52.1307,-3.7837,POINT(-3.7837 52.1307),872384,7371,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-10-27,52.1307,-3.7837,POINT(-3.7837 52.1307),429731,6122,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-09-12,52.1307,-3.7837,POINT(-3.7837 52.1307),884498,10723,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-08-06,52.1307,-3.7837,POINT(-3.7837 52.1307),245341,5623,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-02-25,52.1307,-3.7837,POINT(-3.7837 52.1307),812699,6979,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-02-10,52.1307,-3.7837,POINT(-3.7837 52.1307),197344,5032,0,192312,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-11-22,52.1307,-3.7837,POINT(-3.7837 52.1307),491640,6357,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-10-15,52.1307,-3.7837,POINT(-3.7837 52.1307),392282,6005,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-10-15,52.1307,-3.7837,POINT(-3.7837 52.1307),33041,1698,0,31343,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-08-04,52.1307,-3.7837,POINT(-3.7837 52.1307),17361,1566,0,15795,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-10-11,52.1307,-3.7837,POINT(-3.7837 52.1307),886426,10804,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-08-18,52.1307,-3.7837,POINT(-3.7837 52.1307),256675,5645,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-07-24,52.1307,-3.7837,POINT(-3.7837 52.1307),880358,7605,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-02-26,52.1307,-3.7837,POINT(-3.7837 52.1307),203180,5300,0,197880,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-12-16,52.1307,-3.7837,POINT(-3.7837 52.1307),546573,6501,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-06-14,52.1307,-3.7837,POINT(-3.7837 52.1307),875029,7506,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-06-17,52.1307,-3.7837,POINT(-3.7837 52.1307),214382,5572,0,208810,,,"Wales, United Kingdom"
Wales,United Kingdom,2023-01-16,52.1307,-3.7837,POINT(-3.7837 52.1307),895053,11237,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-10-12,52.1307,-3.7837,POINT(-3.7837 52.1307),384250,5974,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-11-17,52.1307,-3.7837,POINT(-3.7837 52.1307),67811,2243,0,65568,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-06-29,52.1307,-3.7837,POINT(-3.7837 52.1307),15717,1507,0,14210,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-08-30,52.1307,-3.7837,POINT(-3.7837 52.1307),883539,10664,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-01-15,52.1307,-3.7837,POINT(-3.7837 52.1307),738609,6683,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-04-29,52.1307,-3.7837,POINT(-3.7837 52.1307),211458,5550,0,205908,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-07-22,52.1307,-3.7837,POINT(-3.7837 52.1307),234880,5594,0,229286,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-05-29,52.1307,-3.7837,POINT(-3.7837 52.1307),874425,7473,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-12-01,52.1307,-3.7837,POINT(-3.7837 52.1307),81009,2563,0,78446,,,"Wales, United Kingdom"
Wales,United Kingdom,2021-07-14,52.1307,-3.7837,POINT(-3.7837 52.1307),227563,5581,0,221982,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-07-02,52.1307,-3.7837,POINT(-3.7837 52.1307),877490,7546,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-10-01,52.1307,-3.7837,POINT(-3.7837 52.1307),24383,1622,0,22761,,,"Wales, United Kingdom"
Wales,United Kingdom,2022-04-20,52.1307,-3.7837,POINT(-3.7837 52.1307),871005,7289,,,,,"Wales, United Kingdom"
Wales,United Kingdom,2020-11-01,52.1307,-3.7837,POINT(-3.7837 52.1307),51691,1888,0,49803,,,"Wales, United Kingdom"
